STN,Date,Hour,Mean Wind Direction,Hourly Mean Wind Speed (m/s),Mean Wind Speed (m/s),Maximum Wind Gust (m/s),Temperature (degrees Celsius),Dew Point Temperature (degrees Celsius),Sunshine Duration (0.1 hour),Global Radiation (J/cm2),Precipitation Duration (0.1 hour),Hourly Precipitation Amount (mm),Air Pressure (hPa),Horizontal Visibility,Cloud Cover (octants),Relative Atmospheric Humidity (%),Indicator Present Weather Code,Fog,Rainfall,Snow,Thunder,Ice Formation
370,2022-10-02,19,290,2.0,2.0,3.0,11.4,9.4,0,0,0,0.0,1023.4,68,    0,87,5,0,0,0,0,0
370,2022-10-02,20,260,2.0,2.0,3.0,10.1,9.2,0,0,0,0.0,1024.1,65,    0,94,5,0,0,0,0,0
370,2022-10-02,21,240,2.0,2.0,2.0,8.9,8.5,0,0,0,0.0,1024.8,64,    0,97,5,0,0,0,0,0
370,2022-10-02,22,260,2.0,2.0,3.0,8.3,7.9,0,0,0,0.0,1025.5,65,    0,97,5,0,0,0,0,0
370,2022-10-02,23,250,2.0,2.0,3.0,7.6,7.2,0,0,0,0.0,1025.8,61,    0,97,5,0,0,0,0,0
370,2022-10-02,24,230,2.0,2.0,3.0,6.8,6.4,0,0,0,0.0,1026.0,61,    1,97,5,0,0,0,0,0
370,2022-10-03,1,210,2.0,1.0,2.0,7.3,7.0,0,0,0,0.0,1026.3,56,    0,98,7,0,0,0,0,0
370,2022-10-03,2,230,2.0,2.0,2.0,6.2,5.9,0,0,0,0.0,1026.6,58,    0,98,7,0,0,0,0,0
370,2022-10-03,3,200,2.0,2.0,3.0,6.0,5.7,0,0,0,0.0,1026.7,33,    0,98,7,0,0,0,0,0
370,2022-10-03,4,200,1.0,1.0,2.0,6.3,6.2,0,0,0,0.0,1026.9,4,    1,99,7,1,0,0,0,0
370,2022-10-03,5,190,1.0,1.0,2.0,6.3,6.0,0,0,0,0.0,1027.0,15,    8,98,7,1,0,0,0,0
370,2022-10-03,6,200,1.0,1.0,3.0,6.4,6.1,0,1,0,0.0,1027.4,41,    2,98,7,0,0,0,0,0
370,2022-10-03,7,210,1.0,2.0,3.0,9.0,8.7,3,26,0,0.0,1027.7,57,    6,98,7,0,0,0,0,0
370,2022-10-03,8,220,2.0,2.0,3.0,11.3,9.4,5,66,0,0.0,1028.2,65,    6,88,5,0,0,0,0,0
370,2022-10-03,9,240,1.0,1.0,2.0,14.4,10.0,10,131,0,0.0,1028.3,70,    8,75,5,0,0,0,0,0
370,2022-10-03,10,240,2.0,2.0,4.0,15.5,10.9,9,154,0,0.0,1027.9,74,    8,74,5,0,0,0,0,0
370,2022-10-03,11,220,2.0,2.0,4.0,16.7,11.2,6,131,0,0.0,1027.8,80,    8,70,5,0,0,0,0,0
370,2022-10-03,12,230,2.0,2.0,4.0,18.0,10.4,8,185,0,0.0,1027.6,80,    7,61,5,0,0,0,0,0
370,2022-10-03,13,200,2.0,2.0,5.0,17.4,9.7,8,177,0,0.0,1027.3,79,    8,60,5,0,0,0,0,0
370,2022-10-03,14,230,2.0,3.0,4.0,17.4,9.3,3,103,0,0.0,1026.9,80,    8,59,5,0,0,0,0,0
370,2022-10-03,15,230,2.0,1.0,3.0,17.1,9.1,3,63,0,0.0,1026.4,80,    8,59,5,0,0,0,0,0
370,2022-10-03,16,200,1.0,1.0,2.0,16.6,10.0,2,36,0,0.0,1025.8,80,    8,65,5,0,0,0,0,0
370,2022-10-03,17,200,1.0,1.0,2.0,13.3,10.4,5,13,0,0.0,1025.7,70,    8,82,5,0,0,0,0,0
370,2022-10-03,18,160,1.0,1.0,2.0,12.3,10.3,0,0,0,0.0,1025.5,70,    8,87,5,0,0,0,0,0
370,2022-10-03,19,200,1.0,1.0,2.0,11.5,10.2,0,0,0,0.0,1025.5,65,    8,92,5,0,0,0,0,0
370,2022-10-03,20,190,2.0,2.0,3.0,11.3,9.7,0,0,0,0.0,1024.8,70,    8,89,5,0,0,0,0,0
370,2022-10-03,21,190,1.0,1.0,2.0,11.1,10.3,0,0,0,0.0,1024.8,65,    8,94,5,0,0,0,0,0
370,2022-10-03,22,0,0.0,0.0,1.0,10.9,10.1,0,0,0,0.0,1024.6,65,    8,94,5,0,0,0,0,0
370,2022-10-03,23,160,1.0,1.0,1.0,10.0,9.5,0,0,0,0.0,1024.0,62,    8,96,5,0,0,0,0,0
370,2022-10-03,24,210,1.0,1.0,2.0,10.2,9.7,0,0,0,0.0,1023.9,63,    8,96,5,0,0,0,0,0
370,2022-10-04,1,210,1.0,1.0,1.0,10.0,9.4,0,0,0,0.0,1023.5,61,    8,95,5,0,0,0,0,0
370,2022-10-04,2,210,1.0,1.0,2.0,9.5,9.2,0,0,0,0.0,1023.0,58,    8,97,7,0,0,0,0,0
370,2022-10-04,3,170,2.0,2.0,4.0,9.1,8.6,0,0,0,0.0,1022.0,60,    8,96,5,0,0,0,0,0
370,2022-10-04,4,170,2.0,2.0,3.0,8.5,7.8,0,0,0,0.0,1021.4,60,    8,95,5,0,0,0,0,0
370,2022-10-04,5,170,2.0,3.0,4.0,8.6,7.7,0,0,0,0.0,1021.1,61,    8,94,5,0,0,0,0,0
370,2022-10-04,6,180,3.0,2.0,4.0,8.4,7.6,0,0,0,0.0,1021.4,65,    8,94,5,0,0,0,0,0
370,2022-10-04,7,180,2.0,2.0,3.0,9.1,7.9,2,14,0,0.0,1021.4,65,    8,92,5,0,0,0,0,0
370,2022-10-04,8,190,3.0,3.0,5.0,11.7,9.1,7,73,0,0.0,1021.3,70,    1,84,5,0,0,0,0,0
370,2022-10-04,9,200,4.0,4.0,6.0,14.1,9.2,10,131,0,0.0,1021.2,75,    8,72,5,0,0,0,0,0
370,2022-10-04,10,220,4.0,5.0,7.0,16.0,10.1,10,171,0,0.0,1021.0,75,    6,68,5,0,0,0,0,0
370,2022-10-04,11,230,4.0,4.0,7.0,16.5,9.7,9,192,0,0.0,1020.9,80,    8,64,5,0,0,0,0,0
370,2022-10-04,12,190,4.0,4.0,7.0,18.0,9.3,10,203,0,0.0,1020.1,77,    8,56,5,0,0,0,0,0
370,2022-10-04,13,200,5.0,5.0,8.0,18.7,9.2,8,161,0,0.0,1019.7,80,    7,53,5,0,0,0,0,0
370,2022-10-04,14,210,5.0,6.0,8.0,19.0,9.7,10,163,0,0.0,1019.4,81,    4,54,5,0,0,0,0,0
370,2022-10-04,15,200,5.0,5.0,8.0,18.8,10.3,10,119,0,0.0,1018.7,82,    8,57,5,0,0,0,0,0
370,2022-10-04,16,190,4.0,3.0,7.0,17.3,10.6,7,58,0,0.0,1018.7,82,    8,64,5,0,0,0,0,0
370,2022-10-04,17,190,2.0,2.0,4.0,15.0,10.5,7,18,0,0.0,1019.0,75,    8,74,5,0,0,0,0,0
370,2022-10-04,18,200,2.0,2.0,4.0,14.3,10.9,0,0,0,0.0,1019.5,75,    8,79,5,0,0,0,0,0
370,2022-10-04,19,190,3.0,3.0,5.0,14.1,10.3,0,0,0,0.0,1019.0,75,    8,77,5,0,0,0,0,0
370,2022-10-04,20,190,3.0,4.0,6.0,15.0,10.7,0,0,0,0.0,1018.9,75,    8,75,5,0,0,0,0,0
370,2022-10-04,21,180,3.0,3.0,5.0,14.8,10.5,0,0,0,0.0,1018.6,75,    8,75,5,0,0,0,0,0
370,2022-10-04,22,190,3.0,3.0,6.0,14.8,11.0,0,0,0,0.0,1018.8,75,    8,77,5,0,0,0,0,0
370,2022-10-04,23,160,2.0,3.0,4.0,14.4,11.1,0,0,0,0.0,1018.4,75,    8,80,5,0,0,0,0,0
370,2022-10-04,24,180,3.0,2.0,5.0,14.2,11.3,0,0,0,0.0,1018.1,70,    8,82,5,0,0,0,0,0
370,2022-10-05,1,170,3.0,3.0,3.0,14.0,11.3,0,0,0,0.0,1017.8,70,    8,84,5,0,0,0,0,0
370,2022-10-05,2,190,3.0,3.0,5.0,14.1,11.3,0,0,0,0.0,1017.2,70,    8,83,5,0,0,0,0,0
370,2022-10-05,3,190,4.0,3.0,6.0,14.1,11.2,0,0,0,0.0,1016.5,70,    8,82,5,0,0,0,0,0
370,2022-10-05,4,190,4.0,3.0,6.0,14.0,11.2,0,0,0,0.0,1016.4,70,    8,83,5,0,0,0,0,0
370,2022-10-05,5,200,5.0,5.0,8.0,14.2,11.0,0,0,0,0.0,1016.1,70,    8,81,5,0,0,0,0,0
370,2022-10-05,6,190,4.0,4.0,8.0,14.1,10.9,0,0,0,0.0,1015.8,70,    8,81,5,0,0,0,0,0
370,2022-10-05,7,190,4.0,4.0,7.0,14.6,11.1,0,6,0,0.0,1015.8,75,    8,79,5,0,0,0,0,0
370,2022-10-05,8,200,4.0,5.0,7.0,15.3,11.3,0,25,0,0.0,1015.9,75,    8,77,5,0,0,0,0,0
370,2022-10-05,9,200,5.0,5.0,10.0,16.4,11.9,0,48,0,0.0,1015.5,75,    8,74,5,0,0,0,0,0
370,2022-10-05,10,190,6.0,6.0,10.0,17.2,12.1,0,71,0,0.0,1015.1,75,    8,71,5,0,0,0,0,0
370,2022-10-05,11,200,7.0,8.0,12.0,18.7,12.4,3,127,0,0.0,1014.5,80,    8,66,5,0,0,0,0,0
370,2022-10-05,12,210,8.0,9.0,14.0,20.4,13.1,6,141,0,0.0,1013.8,81,    6,62,5,0,0,0,0,0
370,2022-10-05,13,210,9.0,9.0,13.0,20.6,12.7,10,161,0,0.0,1013.4,82,    4,60,5,0,0,0,0,0
370,2022-10-05,14,230,8.0,9.0,13.0,20.3,12.2,8,121,0,0.0,1013.5,83,    5,59,5,0,0,0,0,0
370,2022-10-05,15,230,9.0,12.0,18.0,18.1,10.5,1,58,0,0.0,1014.4,82,    7,61,5,0,0,0,0,0
370,2022-10-05,16,210,9.0,8.0,17.0,17.4,10.5,2,35,0,0.0,1014.7,83,    8,63,5,0,0,0,0,0
370,2022-10-05,17,210,8.0,7.0,11.0,17.4,10.8,0,6,0,0.0,1015.3,80,    8,65,5,0,0,0,0,0
370,2022-10-05,18,190,6.0,6.0,12.0,17.6,11.2,0,0,0,0.0,1015.6,80,    8,66,5,0,0,0,0,0
370,2022-10-05,19,200,6.0,7.0,10.0,17.9,12.0,0,0,0,0.0,1016.0,80,    8,68,5,0,0,0,0,0
370,2022-10-05,20,250,7.0,7.0,12.0,16.1,13.4,0,0,2,0.8,1017.2,58,    8,84,7,0,1,0,0,0
370,2022-10-05,21,230,6.0,6.0,10.0,16.1,12.9,0,0,0,-0.1,1018.3,70,    8,81,7,0,1,0,0,0
370,2022-10-05,22,230,7.0,6.0,15.0,13.6,11.3,0,0,6,0.8,1019.8,70,    8,86,7,0,1,0,0,0
370,2022-10-05,23,240,5.0,4.0,8.0,13.1,10.9,0,0,0,-0.1,1021.0,70,    1,86,7,0,1,0,0,0
370,2022-10-05,24,230,5.0,5.0,9.0,13.0,10.6,0,0,0,0.0,1022.1,70,    0,85,7,0,0,0,0,0
370,2022-10-06,1,220,5.0,5.0,7.0,12.4,9.9,0,0,0,0.0,1023.1,70,    3,84,5,0,0,0,0,0
370,2022-10-06,2,230,5.0,5.0,9.0,11.9,8.8,0,0,0,0.0,1024.0,70,    6,81,5,0,0,0,0,0
370,2022-10-06,3,220,5.0,5.0,7.0,11.3,8.8,0,0,0,0.0,1024.7,70,    1,84,5,0,0,0,0,0
370,2022-10-06,4,220,4.0,4.0,6.0,10.1,7.9,0,0,0,0.0,1025.6,70,    0,86,5,0,0,0,0,0
370,2022-10-06,5,210,4.0,4.0,6.0,9.2,7.4,0,0,0,0.0,1026.4,68,    0,88,5,0,0,0,0,0
370,2022-10-06,6,210,4.0,3.0,7.0,8.7,7.0,0,0,0,0.0,1027.4,65,    0,88,5,0,0,0,0,0
370,2022-10-06,7,210,4.0,4.0,6.0,10.4,8.0,8,24,0,0.0,1028.1,66,    0,85,5,0,0,0,0,0
370,2022-10-06,8,230,5.0,5.0,7.0,12.5,8.4,10,76,0,0.0,1029.1,66,    0,76,5,0,0,0,0,0
370,2022-10-06,9,230,5.0,5.0,9.0,14.2,9.3,10,126,0,0.0,1029.8,68,    0,72,5,0,0,0,0,0
370,2022-10-06,10,230,5.0,6.0,8.0,15.4,9.3,10,168,0,0.0,1030.3,74,    1,66,5,0,0,0,0,0
370,2022-10-06,11,240,6.0,6.0,10.0,16.2,7.8,10,192,0,0.0,1030.4,80,    1,57,5,0,0,0,0,0
370,2022-10-06,12,250,6.0,6.0,9.0,16.0,6.6,10,189,0,0.0,1030.4,80,    0,53,5,0,0,0,0,0
370,2022-10-06,13,220,5.0,5.0,8.0,17.2,6.6,10,181,0,0.0,1030.1,79,    1,49,5,0,0,0,0,0
370,2022-10-06,14,250,5.0,4.0,9.0,17.7,6.2,10,158,0,0.0,1029.9,81,    0,46,5,0,0,0,0,0
370,2022-10-06,15,240,5.0,5.0,8.0,17.0,5.4,10,118,0,0.0,1029.9,80,    0,46,5,0,0,0,0,0
370,2022-10-06,16,230,4.0,4.0,6.0,16.2,5.5,10,66,0,0.0,1029.6,83,    0,49,5,0,0,0,0,0
370,2022-10-06,17,210,3.0,2.0,6.0,12.7,5.8,5,18,0,0.0,1029.7,82,    0,62,5,0,0,0,0,0
370,2022-10-06,18,170,2.0,2.0,3.0,10.0,6.5,0,0,0,0.0,1029.7,75,    0,79,5,0,0,0,0,0
370,2022-10-06,19,180,1.0,1.0,2.0,9.7,6.2,0,0,0,0.0,1029.4,75,    0,79,5,0,0,0,0,0
370,2022-10-06,20,160,1.0,2.0,2.0,8.7,6.2,0,0,0,0.0,1029.4,70,    1,84,5,0,0,0,0,0
370,2022-10-06,21,180,1.0,1.0,2.0,8.6,6.3,0,0,0,0.0,1029.4,70,    6,85,5,0,0,0,0,0
370,2022-10-06,22,190,2.0,2.0,3.0,8.7,6.5,0,0,0,0.0,1028.9,70,    1,86,5,0,0,0,0,0
370,2022-10-06,23,190,2.0,2.0,4.0,8.6,6.7,0,0,0,0.0,1028.5,68,    0,88,5,0,0,0,0,0
370,2022-10-06,24,190,2.0,2.0,3.0,8.2,6.7,0,0,0,0.0,1027.9,68,    0,90,5,0,0,0,0,0
370,2022-10-07,1,190,2.0,2.0,3.0,7.9,6.5,0,0,0,0.0,1027.5,65,    0,91,5,0,0,0,0,0
370,2022-10-07,2,180,3.0,3.0,4.0,8.0,6.6,0,0,0,0.0,1026.6,64,    0,90,5,0,0,0,0,0
370,2022-10-07,3,180,2.0,2.0,4.0,7.6,6.3,0,0,0,0.0,1025.9,65,    0,91,5,0,0,0,0,0
370,2022-10-07,4,180,2.0,3.0,4.0,7.3,6.1,0,0,0,0.0,1025.5,65,    0,91,5,0,0,0,0,0
370,2022-10-07,5,180,3.0,4.0,5.0,7.9,6.3,0,0,0,0.0,1025.3,64,    0,89,5,0,0,0,0,0
370,2022-10-07,6,180,3.0,3.0,5.0,7.8,6.2,0,0,0,0.0,1024.9,65,    3,89,5,0,0,0,0,0
370,2022-10-07,7,190,3.0,3.0,5.0,9.2,7.0,7,21,0,0.0,1024.8,68,    2,86,5,0,0,0,0,0
370,2022-10-07,8,200,3.0,4.0,6.0,11.1,7.7,8,67,0,0.0,1024.8,69,    6,79,5,0,0,0,0,0
370,2022-10-07,9,210,4.0,4.0,6.0,13.6,8.8,9,110,0,0.0,1024.3,71,    2,73,5,0,0,0,0,0
370,2022-10-07,10,210,5.0,5.0,7.0,15.9,9.0,8,144,0,0.0,1023.7,72,    4,63,5,0,0,0,0,0
370,2022-10-07,11,220,6.0,6.0,9.0,17.1,8.5,10,174,0,0.0,1022.8,75,    8,56,5,0,0,0,0,0
370,2022-10-07,12,220,6.0,6.0,10.0,17.6,8.3,9,171,0,0.0,1021.9,80,    7,54,5,0,0,0,0,0
370,2022-10-07,13,220,6.0,5.0,9.0,18.2,8.8,9,162,0,0.0,1020.8,75,    8,54,5,0,0,0,0,0
370,2022-10-07,14,200,5.0,5.0,8.0,18.3,8.6,10,139,0,0.0,1020.0,78,    8,53,5,0,0,0,0,0
370,2022-10-07,15,210,5.0,6.0,8.0,18.2,8.6,10,115,0,0.0,1019.3,80,    8,53,5,0,0,0,0,0
370,2022-10-07,16,210,5.0,4.0,8.0,16.7,8.8,10,59,0,0.0,1018.6,81,    8,59,5,0,0,0,0,0
370,2022-10-07,17,180,3.0,3.0,5.0,13.5,8.0,3,11,0,0.0,1018.6,75,    8,69,5,0,0,0,0,0
370,2022-10-07,18,190,2.0,3.0,4.0,12.1,8.0,0,0,0,0.0,1018.6,75,    8,76,5,0,0,0,0,0
370,2022-10-07,19,200,3.0,3.0,5.0,12.3,8.0,0,0,0,0.0,1018.4,74,    8,74,5,0,0,0,0,0
370,2022-10-07,20,200,3.0,4.0,5.0,12.3,8.1,0,0,0,0.0,1018.1,72,    8,75,5,0,0,0,0,0
370,2022-10-07,21,200,4.0,3.0,6.0,11.9,7.9,0,0,0,0.0,1017.9,75,    8,76,5,0,0,0,0,0
370,2022-10-07,22,210,4.0,4.0,5.0,11.7,7.9,0,0,0,0.0,1017.6,75,    8,77,5,0,0,0,0,0
370,2022-10-07,23,210,4.0,5.0,7.0,12.4,8.3,0,0,0,0.0,1017.2,75,    8,75,5,0,0,0,0,0
370,2022-10-07,24,210,5.0,5.0,7.0,12.3,8.3,0,0,0,0.0,1016.8,75,    4,76,5,0,0,0,0,0
370,2022-10-08,1,210,5.0,5.0,8.0,12.9,9.1,0,0,0,0.0,1016.7,75,    8,77,5,0,0,0,0,0
370,2022-10-08,2,230,5.0,5.0,9.0,12.3,9.3,0,0,0,-0.1,1017.2,63,    8,81,7,0,1,0,0,0
370,2022-10-08,3,210,4.0,4.0,7.0,11.0,9.8,0,0,8,0.7,1017.1,65,    8,92,7,0,1,0,0,0
370,2022-10-08,4,220,3.0,3.0,5.0,10.5,9.6,0,0,0,-0.1,1017.5,65,    6,94,7,0,1,0,0,0
370,2022-10-08,5,230,4.0,4.0,7.0,11.5,10.9,0,0,0,0.0,1018.0,35,    8,95,7,0,0,0,0,0
370,2022-10-08,6,240,4.0,4.0,6.0,11.4,10.6,0,0,0,0.0,1018.6,34,    8,95,7,0,0,0,0,0
370,2022-10-08,7,230,3.0,4.0,5.0,11.8,10.9,5,20,0,0.0,1019.6,50,    6,94,7,0,0,0,0,0
370,2022-10-08,8,240,4.0,4.0,6.0,12.4,10.5,5,57,0,0.0,1020.6,65,    6,87,5,0,0,0,0,0
370,2022-10-08,9,270,4.0,5.0,7.0,14.1,9.3,9,110,0,0.0,1021.3,75,    1,73,5,0,0,0,0,0
370,2022-10-08,10,260,5.0,6.0,10.0,14.0,7.2,9,122,0,0.0,1022.1,79,    4,63,5,0,0,0,0,0
370,2022-10-08,11,280,5.0,5.0,9.0,15.0,7.7,7,106,0,0.0,1022.3,80,    3,61,5,0,0,0,0,0
370,2022-10-08,12,280,5.0,5.0,9.0,15.0,6.1,10,155,0,0.0,1022.6,80,    2,55,5,0,0,0,0,0
370,2022-10-08,13,260,5.0,5.0,9.0,16.8,7.4,10,192,0,0.0,1022.7,80,    6,53,5,0,0,0,0,0
370,2022-10-08,14,270,5.0,4.0,9.0,16.4,6.6,9,143,0,0.0,1023.0,83,    1,52,5,0,0,0,0,0
370,2022-10-08,15,260,4.0,5.0,8.0,16.0,6.1,10,130,0,0.0,1023.2,81,    3,51,5,0,0,0,0,0
370,2022-10-08,16,280,4.0,4.0,7.0,14.7,5.8,10,77,0,0.0,1023.6,82,    2,55,5,0,0,0,0,0
370,2022-10-08,17,280,2.0,2.0,6.0,12.6,6.9,5,16,0,0.0,1024.2,80,    0,68,5,0,0,0,0,0
370,2022-10-08,18,270,2.0,1.0,4.0,11.1,7.0,0,0,0,0.0,1024.9,75,    0,75,5,0,0,0,0,0
370,2022-10-08,19,260,1.0,1.0,3.0,9.0,6.3,0,0,0,0.0,1025.5,70,    0,83,5,0,0,0,0,0
370,2022-10-08,20,240,2.0,1.0,3.0,6.9,5.5,0,0,0,0.0,1025.8,65,    2,91,5,0,0,0,0,0
370,2022-10-08,21,990,1.0,1.0,2.0,6.2,5.3,0,0,0,0.0,1026.0,65,    0,93,5,0,0,0,0,0
370,2022-10-08,22,180,1.0,1.0,2.0,5.6,4.7,0,0,0,0.0,1026.1,65,    0,94,5,0,0,0,0,0
370,2022-10-08,23,160,1.0,1.0,2.0,4.9,4.6,0,0,0,0.0,1026.1,65,    0,97,5,0,0,0,0,0
370,2022-10-08,24,180,1.0,1.0,2.0,4.6,4.1,0,0,0,0.0,1025.9,65,    4,96,5,0,0,0,0,0
370,2022-10-09,1,130,1.0,1.0,1.0,4.7,4.3,0,0,0,0.0,1025.8,65,    7,97,5,0,0,0,0,0
370,2022-10-09,2,150,1.0,1.0,1.0,3.3,2.8,0,0,0,0.0,1025.5,64,    7,96,5,0,0,0,0,0
370,2022-10-09,3,160,1.0,1.0,2.0,4.2,3.9,0,0,0,0.0,1025.2,64,    6,97,7,1,0,0,0,0
370,2022-10-09,4,0,1.0,0.0,2.0,3.9,3.5,0,0,0,0.0,1025.0,62,    6,96,5,0,0,0,0,0
370,2022-10-09,5,0,0.0,0.0,1.0,2.7,2.4,0,0,0,0.0,1024.7,10,    8,97,7,0,0,0,0,0
370,2022-10-09,6,130,1.0,1.0,2.0,4.4,4.0,0,1,0,0.0,1024.5,65,    8,97,7,0,0,0,0,0
370,2022-10-09,7,130,2.0,2.0,3.0,5.8,5.1,7,20,0,0.0,1024.5,65,    8,95,5,0,0,0,0,0
370,2022-10-09,8,140,2.0,2.0,3.0,9.3,6.6,10,73,0,0.0,1024.6,70,    8,83,5,0,0,0,0,0
370,2022-10-09,9,120,3.0,3.0,5.0,11.8,7.0,10,118,0,0.0,1024.1,75,    6,72,5,0,0,0,0,0
370,2022-10-09,10,130,3.0,3.0,6.0,14.5,7.5,10,161,0,0.0,1023.3,79,    8,62,5,0,0,0,0,0
370,2022-10-09,11,140,3.0,3.0,5.0,16.0,6.4,10,185,0,0.0,1022.6,79,    8,53,5,0,0,0,0,0
370,2022-10-09,12,150,3.0,3.0,6.0,16.6,7.0,10,193,0,0.0,1021.7,80,    8,52,5,0,0,0,0,0
370,2022-10-09,13,130,3.0,3.0,6.0,17.5,6.0,10,179,0,0.0,1020.5,80,    8,46,5,0,0,0,0,0
370,2022-10-09,14,130,4.0,3.0,7.0,17.8,5.4,10,154,0,0.0,1019.5,81,    8,44,5,0,0,0,0,0
370,2022-10-09,15,130,4.0,4.0,6.0,17.1,6.7,10,115,0,0.0,1018.6,81,    8,50,5,0,0,0,0,0
370,2022-10-09,16,120,3.0,3.0,7.0,16.5,6.8,10,57,0,0.0,1017.8,82,    8,52,5,0,0,0,0,0
370,2022-10-09,17,100,2.0,2.0,5.0,14.7,6.1,5,15,0,0.0,1017.5,82,    8,56,5,0,0,0,0,0
370,2022-10-09,18,110,2.0,2.0,5.0,13.4,5.7,0,0,0,0.0,1017.2,83,    5,59,5,0,0,0,0,0
370,2022-10-09,19,120,3.0,3.0,4.0,12.5,6.0,0,0,0,0.0,1016.8,83,    0,64,5,0,0,0,0,0
370,2022-10-09,20,130,3.0,3.0,5.0,11.3,5.9,0,0,0,0.0,1016.4,80,    0,69,5,0,0,0,0,0
370,2022-10-09,21,140,3.0,2.0,4.0,10.0,5.5,0,0,0,0.0,1016.1,75,    0,73,5,0,0,0,0,0
370,2022-10-09,22,140,3.0,3.0,5.0,9.7,5.4,0,0,0,0.0,1015.8,75,    0,74,5,0,0,0,0,0
370,2022-10-09,23,140,2.0,2.0,4.0,9.3,5.5,0,0,0,0.0,1015.4,75,    7,77,5,0,0,0,0,0
370,2022-10-09,24,140,2.0,3.0,4.0,7.9,5.0,0,0,0,0.0,1015.0,70,    7,82,5,0,0,0,0,0
370,2022-10-10,1,140,3.0,3.0,4.0,7.7,5.1,0,0,0,0.0,1014.7,70,    8,83,5,0,0,0,0,0
370,2022-10-10,2,150,3.0,2.0,4.0,7.1,5.0,0,0,0,0.0,1014.3,70,    8,86,5,0,0,0,0,0
370,2022-10-10,3,160,2.0,3.0,4.0,7.2,5.1,0,0,0,0.0,1013.8,70,    8,86,5,0,0,0,0,0
370,2022-10-10,4,170,3.0,2.0,5.0,7.3,5.4,0,0,0,0.0,1013.7,70,    8,87,5,0,0,0,0,0
370,2022-10-10,5,160,2.0,2.0,4.0,6.2,5.0,0,0,0,0.0,1013.6,65,    8,92,5,0,0,0,0,0
370,2022-10-10,6,180,2.0,2.0,3.0,6.6,5.5,0,0,0,0.0,1013.6,65,    8,92,5,0,0,0,0,0
370,2022-10-10,7,190,2.0,2.0,3.0,8.5,7.3,3,18,0,0.0,1013.9,65,    7,91,5,0,0,0,0,0
370,2022-10-10,8,210,3.0,4.0,6.0,11.6,8.7,8,76,0,0.0,1014.3,70,    8,82,5,0,0,0,0,0
370,2022-10-10,9,210,4.0,4.0,7.0,14.7,10.0,9,117,0,0.0,1014.4,75,    8,73,5,0,0,0,0,0
370,2022-10-10,10,220,4.0,4.0,6.0,15.8,10.3,8,136,0,0.0,1015.0,80,    8,69,5,0,0,0,0,0
370,2022-10-10,11,210,4.0,4.0,6.0,17.0,10.9,2,109,0,0.0,1015.3,80,    8,67,5,0,0,0,0,0
370,2022-10-10,12,240,4.0,4.0,6.0,17.7,11.0,6,139,0,0.0,1015.5,81,    8,64,5,0,0,0,0,0
370,2022-10-10,13,280,4.0,4.0,7.0,17.7,11.3,4,128,0,0.0,1016.0,79,    8,66,5,0,0,0,0,0
370,2022-10-10,14,280,4.0,3.0,7.0,16.8,11.8,0,43,0,-0.1,1016.7,75,    8,72,7,0,1,0,0,0
370,2022-10-10,15,290,4.0,5.0,8.0,15.2,11.8,0,30,0,-0.1,1017.9,69,    8,80,7,0,1,0,0,0
370,2022-10-10,16,330,5.0,4.0,10.0,12.8,10.8,0,8,0,-0.1,1019.0,70,    8,87,7,0,1,0,0,0
370,2022-10-10,17,320,3.0,2.0,5.0,12.6,10.5,0,6,0,0.0,1020.2,70,    8,87,5,0,0,0,0,0
370,2022-10-10,18,300,2.0,2.0,4.0,10.9,9.6,0,0,0,0.0,1021.2,65,    0,91,7,0,0,0,0,0
370,2022-10-10,19,290,1.0,2.0,3.0,9.6,8.5,0,0,0,0.0,1022.1,65,    0,93,5,0,0,0,0,0
370,2022-10-10,20,260,1.0,1.0,2.0,6.8,6.5,0,0,0,0.0,1022.9,7,    0,98,7,1,0,0,0,0
370,2022-10-10,21,210,1.0,1.0,2.0,6.5,6.3,0,0,0,0.0,1023.6,59,    0,98,7,1,0,0,0,0
370,2022-10-10,22,210,1.0,1.0,2.0,5.4,5.1,0,0,0,0.0,1024.3,25,    0,97,7,0,0,0,0,0
370,2022-10-10,23,220,1.0,2.0,2.0,4.6,4.2,0,0,0,0.0,1024.6,58,    0,97,7,0,0,0,0,0
370,2022-10-10,24,220,1.0,1.0,2.0,5.0,4.6,0,0,0,0.0,1024.7,13,    0,97,7,1,0,0,0,0
370,2022-10-11,1,230,1.0,1.0,2.0,4.2,3.7,0,0,0,0.0,1025.2,23,    2,96,7,0,0,0,0,0
370,2022-10-11,2,210,1.0,1.0,2.0,4.1,3.7,0,0,0,0.0,1025.4,62,    1,97,7,1,0,0,0,0
370,2022-10-11,3,200,0.0,1.0,1.0,3.2,3.0,0,0,0,0.0,1025.5,14,    1,98,7,1,0,0,0,0
370,2022-10-11,4,200,1.0,1.0,1.0,2.4,2.1,0,0,0,0.0,1025.8,32,    7,98,7,1,0,0,0,0
370,2022-10-11,5,990,1.0,1.0,1.0,1.0,0.6,0,0,0,0.0,1026.2,61,    7,96,5,0,0,0,0,0
370,2022-10-11,6,160,1.0,1.0,1.0,2.1,1.6,0,0,0,0.0,1026.6,62,    8,96,7,0,0,0,0,0
370,2022-10-11,7,0,0.0,0.0,1.0,3.4,3.0,7,19,0,0.0,1027.1,61,    7,97,5,0,0,0,0,0
